comment_id,comment_text,toxicity,is_toxic,n_raters,n_toxic_votes,article_id,publication_id,created_date,rating,n_chars,n_words,mentions_identity,male,female,transgender,other_gender,heterosexual,homosexual_gay_or_lesbian,bisexual,other_sexual_orientation,christian,jewish,muslim,hindu,buddhist,atheist,other_religion,black,white,asian,latino,other_race_or_ethnicity,physical_disability,intellectual_or_learning_disability,psychiatric_or_mental_illness,other_disability
7096055,"It's always a flukwing Jew, isn't it?",0.6,yes,10,6,350775,105,2017-07-01 23:42:09.759495+00,rejected,37,7,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
916002,"Keeping your white heritage pure, right, Grand Dragon? Take the bait, c'mon, you're another ignorant pile of crap",0.918032786885246,yes,61,56,164773,21,2017-01-29 06:21:38.413892+00,rejected,113,18,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7079454,Hillary with the glass ceiling and Collins with the broken mirrors. That is one sorry looking witch.,0.6,yes,10,6,359634,55,2017-07-26 22:07:15.567552+00,approved,100,17,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5448638,"your a fKING ahole, take a hike and die you commy chinese fk,,, god you losers are another evil in the world,",0.7142857142857143,yes,70,50,346179,54,2017-06-20 21:51:59.938915+00,rejected,109,22,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
6149729,"Excellent question !
 I extend the same to all the women (and men) who hero wordhip Bill Clinton and who ""made it ok"" for him to be revered worldwide. The ""feminists"" and pink hats who marched against Trump, but honor Bill as a ""senior statesman"" and would put him back in the WH?
Hillary and her people who blamed the women (victims) who tried to speak out but who were called ""trailer park trash"" and ""looney tunes"", how about them ?  
Some of you older folks may remember back in the 50's and 60's how females were talked about and treated during high school. If you happened to be from the wrong side of the tracks or wrong color you were a ""bad girl, a slut"", fair game for jocks in locker rooms. Sluts/tramps  had it ""coming to them"". Get them drunk and they ""pull a train"" for the team. 
While Trump said or bragged about doing some really nasty things, he was able to be elected because Bill got away with it. We gave Bill Clinton a pass, just as Hollywood has given Roman Polanski awards.",0.5,yes,10,5,389232,21,2017-10-15 06:41:42.875009+00,approved,997,187,True,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5865873,"I don't particularly care if Margaret Sanger was a racist, spoke a KKK rallies, and ate black babies. I do think abortion should be an option to women in almost every circumstance. I also think women AND men should be responsible for preventing unwanted pregnancies. In this day and age, unwanted pregnancies can pretty much be avoided.
Fund Planned Parenthood!",0.5,yes,10,5,372137,13,2017-08-30 02:47:18.616297+00,approved,361,60,True,0.6,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
789726,"What are you, a doctor?  How would you know if he is bipolar or if he even drinks?  Maybe he's a friend of yours?",0.0,no,4,0,159849,13,2017-01-04 19:13:52.629152+00,approved,113,24,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5106704,"Agreed.  I think the real question here is not hatred, which really only exists in very, very few people, but the length to which we should go when accommodating groups and individuals.  Surely any religious practice that marginalizes any sex should not be encouraged, or even tolerated.  For me, it isn't, say, the wearing of a hijab that is the problem, I think they look stylish actually, but the reasons why: to protect her from being molested by men, limit extra marital affairs, so they be known as Muslim women and be considered off-limits to Muslim men. (Islam.org, BTW).   This attitude absolves men from responsibility in their actions, and  makes non-Muslim women targets for unacceptable behaviour.  Why every women who believes in equal rights isn't fighting against this is beyond me. 

Worrying about this, among other things, and how it effects the rest of Canadians is not hate.  It is a valid concern.  We have to stop calling it hate, bigotry, or xenophobia.",0.5,yes,10,5,324248,54,2017-04-07 18:04:36.175427+00,approved,977,163,True,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6253317,Except that the time period in the charges extends right into 2017. They are NOT limited to actions before Trump became a Candidate. As usual Trump and his spokespeople lied.,0.6,yes,10,6,394926,54,2017-10-30 19:28:59.917206+00,approved,174,30,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7098476,"Samoan is a 30 year old felon with a long history of violence holding up in city limits.

Old white guy has been a positive member of society who lives in a stand alone single dwelling away from others.

Different people, different locations with collateral damage.

Grow up.",0.0,no,4,0,146632,21,2016-09-23 08:44:11.385492+00,approved,275,48,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920989,"I support the temporary ban from the 7 countries, & I support the wall.
I am also mixed race. 
No "" White Nationalism"" here.
Just sanity.",0.0,no,4,0,164970,21,2017-01-30 14:37:40.837216+00,approved,137,26,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.1,0.0,0.0,0.0,0.0
5615625,Hey! Happy Emergency Room days will be here again! Ya gotta love AmuriKKKa .,0.0,no,4,0,356573,53,2017-07-18 19:59:45.674147+00,approved,76,14,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
871214,What these idiots fail to realize is that Trump has employed and cut pay checks to more black latino gay lesbian muslim and transgendered people than all previous presidents combined.,0.8289473684210527,yes,76,63,163036,21,2017-01-20 22:55:06.070383+00,approved,183,30,True,0.0,0.0,0.4,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0
511609,"Not being a white guy, the KKK would lynch me….LOL..white privilege is real. I've been here for more than 60-years. I know. Used to be I couldn't get into the Moose Lodge and the downtown Elks Club, and lived with No Eskimos and Dogs Allowed in Nome. Anything else?",0.0,no,4,0,147620,21,2016-10-06 21:29:27.491150+00,approved,265,49,True,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568961,"That equally suggests that the pre-Pentacostal selection of male apostles (if in fact there were only males, not some symbolic or other-purpose editing) should no longer be a relevant argument for the post-Pentacostal priesthood.",0.0,no,4,0,150206,53,2016-11-02 01:05:39.625404+00,approved,229,34,True,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5157175,"I just hope that DJT keeps his hands to himself - when you're a celebrity, Popes will let you do anything.",0.0,no,4,0,328257,53,2017-04-20 19:11:13.813783+00,approved,106,21,False,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5874362,Your ignorance of US history is astounding.,0.5,yes,10,5,372472,102,2017-08-31 16:57:15.180546+00,approved,43,7,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6228171,"Well that's certainly the dissident claim about the indefectibility of the Ordinary Magisterium on all doctrinal matters they disagree with. Saint Pope John Paul II confirmed the constant teaching of the Church and, given this, he confirmed, once and for all, it is closed and, by that standard, infallible.",0.0,no,4,0,393542,53,2017-10-26 17:09:17.958025+00,approved,307,49,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5369219,"We have been freeloading on defence spending for decades especially under Liberal governments.  So the Liberals recognize the US Government won't tolerate our mooching and plans new funds for Defence.  By the time the procurement process starts we will have been invaded by Somali pirates, if we haven't already?",0.0,no,4,0,341218,54,2017-06-06 22:06:14.879424+00,approved,312,49,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5013084,"He learned from the best, you in the media.
In environment of lies what else to expect, why don't you report the lie that is abrahamic religion, for example? Could it be why you keep pushing the lie  of Islam down our throats?
Your continuing promotion of Catholic and Anglican, Islamic BS is far more dangerous than Trump. You are liars, how can you complain about another one?",0.5142857142857142,yes,70,36,319691,54,2017-03-16 17:44:33.220352+00,rejected,378,68,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5307606,"Trump wants the Saudi's as an ally we can arm against Iran. If he wants that, then he cannot scold them for sponsoring terrorism or teaching radical Islam-- look what happened when Obama did that even after he offered them the same arms deals Trump did. Realistically, you need to give the Saudi's something they want if you want them to help you no matter what you think of them.",0.1666666666666666,no,6,1,337808,55,2017-05-26 13:53:46.948851+00,approved,380,70,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
7031075,"Better plan on replacing the shut-in oil lines as well. By the time the leak can be accessed and fixed the residual water left in those lines, even after an N2 purge, will rapidly start to pit.  Just like a boat left at port, pipelines die when not in use. Best wishes to those involved while trying to keep the industry safe and viable.  The underwater welders ESPECIALLY those that work in the ripping current and zero visibility of the Cook Inlet, have guts second to none.",0.0,no,4,0,322189,21,2017-03-26 18:22:57.675960+00,approved,476,87,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6215853,"As an erstwhile teacher of Latin myself, one who do indeed love that language, I must say I never approved of its being a required subject anywhere. It should always be an elective course. That said, I think a study of Latin, with its carefully analysed and described grammar, and curious but for the most part reasonable methods of developing vocabulary, has over the centuries aided missionaries in making their own disciplined study of newly encountered non-European languages, and then in passing along a formal description of those languages to others.

There are different ways of learning a foreign language, and different ways of measuring mastery. Fr. Rother's achievement was remarkable; my guess is he had a talent for picking up the conversational habits of the native-speakers, but perhaps was less interested in elaborating a formal grammar.

BTW, conversational Latin is not taught among most classicists. And I wonder at the quality of the Latin spoken in seminaries.",0.0,no,4,0,392479,53,2017-10-24 22:24:00.772375+00,approved,983,158,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0
5437568,"I think your viewpoint is based on a deeply flawed public school version of history. History in public schools has always been a kind of modernist liberal propaganda. The reality is that it has never been in the best interest of anyone to have ""nastiness between the sexes"" and even many societies where we would deem women to be mistreated actually have a much more complex and nuanced set of attitudes than we realize. Our viewpoint is frequently more based upon shock from a few extreme aspects of their culture than reality.

For instance, when you go to Cafe Turko, a halal Turkish restaurant, in Fremont, Seattle, Washington, run by a very traditional muslim family that obviously comes from a very Wahhabi muslim background (e.g. the people famous for putting women in hijabs, punishing rape victims, et cetera), their great breakfast platter is called ""the Mother-In-Law breakfast"". Their men are TERRIFIED of their mother-in-laws and go to ridiculous extremes to make them happy.",0.6,yes,10,6,345440,54,2017-06-19 00:22:58.029983+00,approved,988,163,True,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7194001,"Larry, you should be taking the same drugs that Trump should be taking.",0.5,yes,10,5,144571,21,2016-08-27 01:09:16.960550+00,approved,71,13,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451003,"Many women do. Admitting it is your first step to recovery.

Ah the liberal lie. If you're against the importation if illegal cheap labor, or opening yourself up to terrorism your xenophobic.

I wonder if the gay community in Miami was xenophobic.

The left wing lies just don't carry the same weight they used to.",0.5,yes,10,5,144659,21,2016-08-28 05:07:40.693537+00,approved,314,55,True,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6022014,I have a hard time putting genocide or queso in the social media experiment category.,0.0,no,4,0,380664,102,2017-09-25 21:51:58.159738+00,approved,85,15,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5513085,"""Cory Gardner needs to join the Obamacare repeal protest""
Several times, the Denver Post tells Senator Gardner what Gardner ""needs"" to do.
I'm no fan of Gardner, but Senator Gardner doesn't ""need"" to do anything.
The Denver Post editorial board endorsed Gardner, and now the Post is displeased with Gardner, but Gardner isn't the Post's puppet.
I think both the House Republican bill and Senate Republican bill are gawdawful, but a protest by a group of disabled people is hardly a sign that the people of Colorado are arm-in-arm against McConnell's & Ryan's bill or that the entire country is ""over-wrought"".
This editorial is downright full of, um ..., sanctimony and condescension. The editorial board staff is just that -- staff on a newspaper's editorial board. Their voice carries as much weight as mine, or the rest of the people commenting here.",0.0,no,6,0,350519,102,2017-07-01 22:47:37.380794+00,approved,853,142,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1
931804,"People say this trip brought attention to Syria's plight, but the war there and the refugees from it have been in the headlines regularly for at least the past 18 months. The links between US proxy forces and al Qaeda affiliates in Syria have received considerable coverage from major outlets almost since the ""covert"" aid began more than five years ago, so that's not news.  The idea that Assad conveyed anything useful to a very junior member of Congress is ... questionable.

Tulsi's emphasis on the ethics committee approval is ridiculous. The committee didn't and would never approve her tea with Bashar.  Now we see that the foundation she cited, dormant for 10 years, didn't pay for the trip; instead, it was some mystery donors. We don't know who facilitated the Assad meeting. We don't know why a misogynistic president who hates being upstaged hasn't issued so much as a nasty tweet about a woman encroaching on his turf.

It stinks.  

Oh, and way to throw Kucinich under the bus.",0.5,yes,10,5,165396,22,2017-02-01 10:43:58.654449+00,approved,991,170,True,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
594995,"Have a good, stiff drink and calm down.  You really do progs no good by this kind of hyperventilation, saying ""progs are going to be in your face."" Way too emotional.",0.0,no,4,0,151345,53,2016-11-12 04:22:17.432373+00,rejected,166,31,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5083370,That is the finest 6th grade valedictorian speech I ever heard. Can somebody suss out a point for me?,0.0,no,4,0,323925,61,2017-04-02 05:57:43.865853+00,approved,101,19,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722190,"Youtube is a gift from the Gods. I can watch Robin Williams take on George W. Bush, or Carlin, or Jon Stewart, or...
Ukraine finally got rid of their Putin stooge, but it took years and many lives. I fear for my America. Black Lives Do Matter, and so do the lives of the poor and the powerless, and Palestinians now condemned to Netanyahu's Apartheid and murderous ways...

Hugh",0.5,yes,10,5,157024,13,2016-12-17 13:08:03.290198+00,approved,378,69,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6324298,"Who knew the Globe was a staunch defender of the KKK's rights. After all, the KKK cloak represents religious purity, prejudice against homosexuals, anti-semitism - and so does the niqab, all over the world, without exception.  But the niqab means feminism and modesty in Canada (just Canada). I'm still waiting for the Globe's piece in the Life section with three Klansmen pushing their kids on swings in the park - they just wear the cloak for modesty and to represent their faith, nothing to do with support of violence towards homosexuals and Jews... does this sound ridiculous, because it is  - let's defend a symbol that is synonymous with violence against homosexuals - as the niqab is most common in countries that punish homosexuality with jail or worse (often the death penalty). But in Canada it means modesty and independence - the niqab's supporters are pathetic. Let's encourage a symbol that is only common in countries where women are treated like second class citizens...",0.6,yes,10,6,398663,54,2017-11-09 20:11:21.387067+00,rejected,987,164,True,0.0,0.8333333333333333,0.0,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5407164,"My friends, let's not forget that Naomi is putting out her next book because she ""felt the urgency"", which explains why we all felt the sudden urgency to heave our insides out.  I'm more inclined to think her 'urgency' arises from her very socialist inclinations to fleece her followers when they are at their most adoring. She is a woman of uncommon instinct.",0.1666666666666666,no,6,1,343333,54,2017-06-13 16:20:16.336060+00,approved,360,63,True,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5089774,Any faith that can't stand up to logic and reason deserves to die.,0.8,yes,5,4,324248,54,2017-04-04 03:42:24.325877+00,approved,66,13,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518445,"god woman, take a break. you sound like a retard with your never ending stupid trump comments. get help...fast",0.7741935483870966,yes,62,48,148093,21,2016-10-10 03:02:00.501368+00,rejected,110,19,True,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
5940246,Facts are not cheap shots,0.0,no,4,0,376785,54,2017-09-12 17:46:10.951677+00,approved,25,5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
845042,"Except that Protestant churches, and even some Catholic parishes, do welcome creativity in the liturgy, including the Eucharistic Prayer.    Well, at least that's not ""dabbling""!",0.0,no,4,0,161676,53,2017-01-15 22:56:11.133096+00,approved,178,25,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
877799,"Hugh did you write the headline to your 'relax' piece? Are you aware how close that is to the old style rape advice handed out to women by male advisers? ""If all else fails, lie back and enjoy it!""?
Hugh Hewitt inhabits the netherworld of Republican thinking that has a problem with America in the real world, real international issues, real trade issues, and the effect of science and technology on the modern economy. Unlike George Will, Hugh Hewitt has put his soul in hock to the smoke-blower who was able to fool just enough people to get himself elected.
Very well, Hugh, at least you're out front with your words for now. Will you eat them when the time comes?
Trump gets his chance. I can't help that. But I can't relax either.
Lie back, Hugh, we'll see how YOU enjoy it!",0.2,no,5,1,163266,21,2017-01-22 02:43:31.072016+00,approved,779,143,True,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5882677,"are you brain dead? there's no A in my handle...
cons = fake Conservatives / con men
just sit out this out til you get better educated",0.6029411764705882,yes,68,41,373051,22,2017-09-01 23:50:09.839571+00,approved,134,27,False,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478638,"Good morning Paul. This article is a year old but worth reading. I'm going to turn your question around if that's okay. How have the dem. policies improved the situation for inner city minoritys? From what I see, the dems. have kept them dependent, the dems. (and reoubs) only seem to court the vote and give lip service but then just ignore these folks until the next cycle. 
http://www.ebony.com/news-views/should-more-blacks-consider-voting-republican-in-the-2016-election-333#axzz4KWSNMRYz
""Sen. Tim Scott, the only Black Republican senator, reminds America everyday that our party stands on the side of providing a hand-up to all, especially people of color. Scott’s “Opportunity Agenda” is proof of his commitment as a Republican to providing for those often overlooked. ""
You know the definition of insanity, so why would anyone vote for more of the same failed policies?",0.0,no,4,0,146147,13,2016-09-17 14:35:28.430377+00,approved,878,133,True,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
6059519,"Serious question: Many people voted for Trump because he was allegedly for the ""little guy"". Do any of you who did think he might help the middle class worker feel duped? If not, why not?",0.0,no,4,0,383750,102,2017-09-30 23:46:01.714822+00,approved,187,35,False,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7079623,The KPMG execs believe resigning means washing their hands off the problem. On the contrary they have just confessed their guilt inadvertently. The report and all their dealings must be made public.,0.0,no,4,0,378140,100,2017-09-16 15:40:51.349923+00,approved,198,32,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6310741,"if the incidence of mental illness is similar in Canada to the US, why do we have fewer mass murders with bullets?  Hint:  gun control",0.0,no,4,0,397972,54,2017-11-07 21:56:16.636036+00,approved,134,25,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
284381,"............and baby makes three!!!!!!!!!!  Congratulations and Best Wishes to Jeff and Kikkan. 
I know the absolute joy you are feeling right now.  Happy parents, Happy relatives, and friends.  Have a wonderful life with Breck....  I love the name, very masculine for such a handsome baby boy.....",0.0,no,4,0,59804,21,2016-04-15 21:37:46.055636+00,approved,298,46,True,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824798,"Did the mental health evaluation take place at the Anchorage VA or API. This is significant information. We should be able to know where APD took him, who said he was ""good to go"" after the evaluation, and who decided this was the end of the matter.",0.0,no,4,0,161198,21,2017-01-11 17:53:50.745435+00,approved,249,47,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
698862,"If Obama get credits for all the good things....he get credits for all the bad things. It is not the right of anyone to suppress free speech. And I am not talking about KKK or holocaust deniers but people whose views simply may not be in line with college cowardly neo-fascism that you support by your comments. And really, few blacks get shot, most of them are legal and clear. Then there are few bad apples (out of tens of thousands of good ones)  and all the sudden they are tried of being shot by police while thousands of blacks are being shot by thousands of blacks?? What sort of political creature are you??? All of your statements reflects that you are some sort of misanthrope or at worst, hypocrite. Being a minority myself, I don't blame white people for being people. I am not sure where you get off on your racist rant about white privileges and all that fantasy. Another invention of Obama.",0.6,yes,10,6,155907,21,2016-12-12 19:05:22.277360+00,approved,905,165,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5688922,"Todd Davis is a weak link in the defense, stop trying to sell him on us.  Brandon Marshall needs to move back to his natural strong side linebacker.",0.0,no,4,0,361115,102,2017-07-31 08:02:43.257322+00,approved,148,28,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6157834,And the award for stupid comment of the day goes to.... Joe!,0.9069767441860463,yes,43,39,389627,102,2017-10-16 18:53:04.814337+00,rejected,60,12,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5764663,"Hate on both sides? Of White Supremacy? 

Well, there's White Supremacists, and everyone of all political, moral, racial and ideological stripes of all types who know that it's evil. 

Are you suggesting that if I hate Nazism that I need to get over it and move toward a conciliatory note? History has shown that Nazis need that time that misplaced appeasement grants to plan and  gather strength. 

Hammer them into dust.",0.7,yes,10,7,366111,54,2017-08-14 13:27:21.246189+00,approved,422,71,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5344655,"aa the usual lunatic back with this bs,, trump standing up for reality while you as usual live in the lunatic left ,, trump in reality vs you being a brain washed idiot",0.8666666666666667,yes,60,52,339902,54,2017-06-02 11:36:43.137745+00,rejected,168,33,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
7096940,Congratulations to the women of Saudi Arabia.  This ruling was long overdue.,0.0,no,4,0,382509,54,2017-09-27 12:26:24.411822+00,approved,76,12,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5254324,"What could happen.. more fake news. 
Tell us exactly what would happen!!!!
This is a story that's an obummer care supporter. Therefore loaded with half truths and lies. Yes I said it!!! 
All you lying liberals (socialist) I'm calling you out.",0.5666666666666667,yes,60,34,334458,21,2017-05-14 08:38:42.934789+00,rejected,242,41,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
